userId	movieId	rating	review
176246039	16242	4.5	i ['] m   glad   to   say   i   finally   managed   to   watch   all   of   this .    each   time   i ['] d   gone   to   watch   it ;    it ['] s   been   too   late   and   i ['] m   tired   or   something   along   the   lines .    i ['] m   extremely   glad   i   did   watch   it   and   it ['] s   alot   better   than   i   anticipated .       it   had   me   riveted   to   the   seat   in   amazement   from   the   word   go   until   the   credits .    it ['] s   full   of   over   the   top   action   and   it ['] s   quite   clearly   something   that ['] s   being   missed   by   alot   of   movie   fans   these   days ;    it   actually   annoys   me   that   movies   like   this   aren ['] t   made   anymore   with   the   same   standards .       the   casting   is   absolutely   spot   on   here   for   almost   every   role ,    nicolas   cage   and   john   cusack   were   fantastic   throughout .    yet   again   john   malkovich   steals   the   show   by   leaps   and   bounds .    i   can   honestly   say   every   time   i   watch   him   in   something ;    as   good   as   the   other   cast   may   be   doing    ( in   this   case   was   extremely   amazingly )    the   performances   just   seem   so .  .  .  . small   next   to   malkovich ['] s .       using   his   intellect   to   a   high   standard ,    persistently   shooting   venomous   dialogue   throughout ;    it ['] s   just   a   recipe   that   can ['] t   be   beaten   or   even   contended   with   in   a   movie   like   this .       absolute   top   of   the   drawer   stuff ,    brilliant !        & quot ; welcome   to   con   air .  & quot ;
176246039	11710	4.5	i   love   this   and   have   done   since   i   was   a   kid .    the   story   is   original   and   it ['] s   hilarious   at   stages ,    great   special   effects   and   great   performances   all   mix   up   into   one   massive   pile   of   greatness .
451464165	9800	3.5	while   i ['] m   not   overly   keen   on   black ,    this   actually   wasn ['] t   bad .  .  .
451464165	3287	3.0	could   have   been   done   better .  .  .
451464165	6844	4.0	i   liked   it .  .  .  . but   then   the   inevitable   sequels .  .  .
451464165	3524	2.0	eh .  .  .  . never   been   fond   of   this   genre ,    and   tarentino   needs   a   ritalin   proscription .
451464165	3195	4.0	very   hard   to   watch   for   me .  .  . good ,    but .  .  .  .
451464165	17308	1.0	die   in   a   fire !
451464165	4262	4.0	fisrt   dvd   i   ever   owned ,    actaully .
451464165	7040	3.5	cute ,    good   for   a   laugh   or   two .
451464165	6833	3.0	adam   sandler .  .  . love   him ,    hate   him ,    people ['] ll   still   go   see   him .
451464165	3427	3.0	eh .  .  .  . could   have   been   better .  .  .
451464165	8086	4.0	cats   rule !
451464165	6350	3.5	funny   the   first   time   around .
451464165	1561	2.0	over   done .  .  .  .
451464165	6556	1.0	leo   isn ['] t   nearly   the   artist   he   thinks   he   is .
451464165	14571	5.0	yes .  .  .  .  " when   somebody   loved   me "    made   me   weep .    so   what ?
451464165	4670	1.0	forget   about   it .    seriously .
451464165	9886	1.0	lucsa   is   a   hack !
451464165	13102	1.5	find   me   a   gun - now .
451464165	3138	3.5	ryan   makes   this   movie .  .  . scene   stealing   anyone ?
780476894	5705	0.5	an   insult   to   the   trilogy .  .  .  .    dont   get   me   started   on   this   subject .  .  .    attack   of   the   clowns !  !  !  !  !
780476894	15945	3.0	ooh   i   love   looney   tunes
780476894	5496	3.0	i   love   the   robot   who   befriends   will   smith   sonny   i   think   he   was   called
780476894	13056	3.5	this   was   better   than   i   was   expecting ,    it   got   undue   bad   press .
780476894	5571	4.0	classic
780476894	16879	4.0	overhyped
780476894	11337	4.0	hilarious
791270437	10583	5.0	i   loved   this   flic .  .  .    saw   it   last   night
791270437	2985	5.0	evryone   from   all   walks   of   life   has   said "    remember   that   shit   from   something   about   mary ?  [']    dayum .  .  .    i   ain ['] t   ever   seen   it
791270437	7032	5.0	f   u   fatbastard
791270437	12471	5.0	the   vomit   on   the   sweater   of   moms   spagetti    .  .  .  .    won   me .  .    oh   yeah    &    the   baffon   who   shot   himself .  .  .     &    then   there   was   brittney   when   em   was   putting   it   to   her   in   the   warehouse .  .  .  .  .    skurry
791270437	17479	5.0	loved   it .  .  .    ur   boy   was   skurred .  .  . lol
769699660	3962	3.0	funny   and   cute
769699660	17324	1.0	its   good   giving   the   other   not   so   good   looking   ppl   hope   that   there   is   a   chance   for   them   to   find   someone   special !
769699660	15205	3.0	this   my   friends   gives   you   an   idea   of   the   end   of   the   world   and   our   global   warming .       i   love   it   cause   its   real   and   someday   its   going   to   happen !  !  !
769699660	15063	1.0	funny   and   dumb .    totally   judgemental ,    superficial ,    and   shallow .
237047732	10583	3.0	looks   good   but   never   watched   it !
237047732	3463	0.5	never   seen   it !
237047732	14691	4.5	propa   good !  !    seen   all   ov   em !  !
237047732	5571	4.5	this   movie   is   nearly   spot   on   but   i   think   hes   ugly   so   lol   im   not   giving   him   top   marks !  ( for   the   movie   i   wud   guve   him   top   marks   dow )  !  !
237047732	11077	5.0	omg   this   movie   is   fantastico   to   i   love   it   i   love   the   big   bus   and   i   love   the   horn   pip   lol !  !  !  !
237047732	11337	5.0	omg   american   is   so   funnny !  !  !    i   like   it   becus   its   funny   and   it   has   some   funny   rude   shit   in   it !  !
237047732	14103	1.0	never   seen   it   but   it   looks   romantic !  !
770024876	13610	3.5	i   prefer   the   first   one .
770024876	3254	0.5	horrid .
770024876	6255	4.0	ferrell   ruined   it ,    otherwise   i   would   have   loved   this   movie .
770024876	334	3.5	surprsingly   good .
770024876	5327	4.0	surprisingly   enjoyable .
770024876	571	1.5	everybody   raves   about   it ,    but   i   just   didn ['] t   care   for   it   much .
770024876	14364	4.0	i   know ,    i   know .  .  .
272995635	7511	3.0	wad ? take   one   part   batman ,    one   part   horror   flick ,    and   two   parts   kung   fu   and   frost   it   all   over   with   some   truly   campy      actin .  .  . so   isit   nice ?
272995635	2743	3.5	gosh .  .  .    i   alomost   cried   at   some   parts
272995635	17426	4.5	a   veri   nice   show .  .    luv   watching   it   since   young    =  )
272995635	3333	1.5	seriously ,  , itz   dumb .  .  .  . itz   interestin   at   first ,    then   wen   it   cmes   to   de   endin .  . u   realli   regrt   watchin   it !
410984709	13511	4.0	doesn ['] t   compete   with   bard   but   still   rather   enjoayble
410984709	15844	5.0	one   of   my   favourites !
410984709	13417	0.5	two   was   definitely   enough
410984709	16139	5.0	i   am   in   love   with   franc   the   wedding   planner !
410984709	2782	0.5	mel   gibson   and   shock   value .  .  . it   sucked !
410984709	2800	4.0	don ['] t   know   why   but   i   really   like   this   one .
410984709	7937	5.0	definitely   one   of   my   absolute   favourite   movies   ever !
410984709	13488	3.5	i   know ,    i   know ,    i   have   lost   my   mind .    it ['] s   just   a   cutesy   movie   for   to   watch   in   a   childish   moment .
410984709	17324	5.0	absolutely   hilarious !
410984709	14718	4.0	regardless   of   the   movie .  .  .  . it   is   still   vin !
410984709	7032	3.0	austin   powers   is   awesome   but   this   one   wasn ['] t   as   good   as   the   others
410984709	2755	3.5	i ['] m   a   sucker   for   the   new   version !
410984709	1585	4.5	pardon   the   high   rating .    this   really   isn ['] t   that   great   a   movie   but   it   actually   managed   to   freak   the   hell   out   of   me !
32814323	6961	4.0	funny   great   movie
32814323	16879	3.0	love   it !  !
32814323	13629	4.5	classic ,    who   doesn ['] t   love   it ?
32814323	111	4.0	haha   crazy   old   people
32814323	17560	5.0	omg !  !    the   best   movie   to   ever   hit   the   big   screen .    well   back   in   the   day   anyways .  .  .  .
759597979	13610	5.0	sam   ramii ,    director ,    rules .    he ['] s   the   guy   who   grought   us   evil   dead   and   bruce   campbell
759597979	7664	3.0	killer   oscar   dude   who ['] s   spanish   with   a   australian   accent   who ['] s   roman !    kitchy   kewl
759597979	2463	5.0	awesome .  .  . this   was   up   my   alley
759597979	11077	5.0	awkwardly   hilarious   and   uncomfortably   funny .
759597979	6287	4.0	a   rare   moment   where   that   stupid   actress   acts
759597979	758	4.0	dang   funny   tina   fey   moments .
552560690	4506	1.5	got   half   way   through .  .  .
552560690	7779	4.0	ahhh !  !    yes   yes !  !  !
552560690	15700	1.0	friends   for   dinner !
552560690	5472	3.0	craziest   weirdest   movie   ever
828735861	13610	5.0	es   perfecta !  !  !  !    debio   ganar   a   mejor   adabtacion   de   guion !  !  !  !    mis   escenas   favoritas   son   la   del   cuarto   de   hospital   y   la   del   puente
828735861	2782	5.0	excelente
828735861	758	4.0	muy   buena ,    la   mejor   de   lindsay   quizas   y   se   ella   excelente   no   tan   flaca
828735861	7521	4.0	muy   buena   pero   la   1    &    2
828735861	17479	4.0	muy   buena
168405721	14691	5.0	all   the   matrix   movies   are .  .  .  .  . basically   sex    (  :    yes .    that   good .
168405721	2463	5.0	i   wish   i   had   super   powers   d :
168405721	7032	5.0	it ['] s   austin   powers !    need   i   say   more ?
168405721	10928	3.5	okay - ish .    i   laughed ,    but   i   also   thought   a   lot   of   it   was   lame    )  :
168405721	17479	5.0	ooo   the   ring    & lt ; 3   great   director .
168405721	1962	4.5	awww   i   love   this   movie .     & quot ; wouldn ['] t   it   be   nice   if   we   could   wake   upp .  .  .  .  & quot ;     & lt ; 3   it   gets   hearts   and   starts    (  :     & lt ; 3    *     & lt ; 3    *
144756254	3713	5.0	this   was   awesome !  !  !
144756254	17129	5.0	i   heart   this   movie !
144756254	13981	4.0	i   hated   this   movie   the   first   time   i   watched   it .  .  . really   hated   it .  .  . but   then   i   watched   it   again   when   i   was   in   the   mood   for   it .  .  . and   liked   it   a   lot .  .  .
144756254	2874	2.0	most   of   the   funny   parts   were   shown   int   he   commercials .  .  .
279101535	13610	3.0	twas   okay   like .
279101535	6287	3.0	tis   but   a   classic !    fab .
279101535	7032	2.0	hmmm .  .  .  .    yes   tis   funny ,    but   only   so   much   you   can   take   of   that   gorrilla   like   chest   and   sexy   teeth .    thought   i   was   gonna   explode    ; o )    snigga !
279101535	8989	3.5	i   liked   it .
279101535	10928	4.0	jim   carey   is   class !  !
